Fecha Hora,Temperatura DHT,Humedad DHT,Temperatura Eddy,Humedad Eddy,,,
03/02/2015 04:15,23.10,99.90,"22,97","85,72",,,
03/02/2015 04:30,23.10,99.90,"22,98","85,52",,,
03/02/2015 04:45,23.10,99.90,"23,11","85,99",,,
03/02/2015 05:00,23.30,99.90,"23,24","86,33",,,
03/02/2015 05:15,23.20,99.90,"23,17","86,67",,,
03/02/2015 05:30,23.10,99.90,"23,04","87,08",,,
03/02/2015 05:45,23.00,99.90,"23,17","87,55",,,
03/02/2015 06:00,23.00,99.90,"22,90","87,69",,,
03/02/2015 06:15,22.80,99.90,"22,83","87,76",,,
03/02/2015 06:30,22.90,99.90,"22,76","87,69",,,
03/02/2015 06:45,22.90,99.90,"22,69","87,62",,,
03/02/2015 07:00,22.80,99.90,"22,83","87,42",,,
03/02/2015 07:15,22.80,99.90,"22,77","87,29",,,
03/02/2015 07:30,22.90,99.90,"22,97","87,42",,,
03/02/2015 07:45,23.00,99.90,"22,90","87,15",,,
03/02/2015 08:00,23.20,99.90,"23,17","87,42",,,
03/02/2015 08:15,23.10,99.90,"23,24","87,55",,,
03/02/2015 08:30,23.30,99.90,"23,17","87,69",,,
03/02/2015 08:45,23.10,99.90,"23,10","87,89",,,
03/02/2015 09:00,23.20,99.90,"23,38","87,83",,,
03/02/2015 09:15,23.20,99.90,"23,31","87,96",,,
03/02/2015 09:30,23.30,99.90,"23,24","87,69",,,
03/02/2015 09:45,23.40,99.90,"23,51","87,14",,,
03/02/2015 10:00,23.60,99.90,"23,86","86,39",,,
03/02/2015 10:15,24.10,99.90,"24,20","83,73",,,
03/02/2015 10:30,24.30,99.90,"24,32","82,62",,,
03/02/2015 10:45,24.40,99.90,"24,53","81,39",,,
03/02/2015 11:00,24.80,99.90,"24,87","79,68",,,
03/02/2015 11:15,24.80,98.30,"24,73","78,93",,,
03/02/2015 11:30,25.00,97.80,"25,20","78,51",,,
03/02/2015 11:45,25.40,96.60,"25,13","77,76",,,
03/02/2015 12:00,25.20,98.70,"25,13","78,31",,,
03/02/2015 12:15,25.20,97.30,"25,13","77,42",,,
03/02/2015 12:30,25.40,98.80,"25,54","77,35",,,
03/02/2015 12:45,25.70,97.40,"25,34","78,72",,,
03/02/2015 13:00,25.60,97.30,"25,13","79,95",,,
03/02/2015 13:15,25.50,99.10,"25,13","81,38",,,
03/02/2015 13:30,25.50,99.90,"25,07","82,34",,,
03/02/2015 13:45,25.40,99.90,"24,87","83,99",,,
03/02/2015 14:00,25.30,99.90,"24,73","84,33",,,
03/02/2015 14:15,25.20,99.90,"24,53","85,35",,,
03/02/2015 14:30,25.00,99.90,"24,53","85,76",,,
03/02/2015 14:45,25.00,99.90,"24,46","85,90",,,
03/02/2015 15:00,24.50,99.90,"24,39","86,58",,,
03/02/2015 15:15,24.60,99.90,"24,53","86,99",,,
03/02/2015 15:30,24.60,99.90,"24,25","86,58",,,
03/02/2015 15:45,24.60,99.90,"24,25","86,51",,,
03/02/2015 16:00,24.80,99.90,"24,73","86,79",,,
03/02/2015 16:15,24.90,99.90,"25,01","86,72",,,
03/02/2015 16:30,25.40,99.90,"24,94","85,49",,,
03/02/2015 16:45,25.20,99.90,"24,46","85,83",,,
03/02/2015 17:00,25.30,99.90,"24,60","86,04",,,
03/02/2015 17:15,25.20,99.90,"24,66","86,04",,,
03/02/2015 17:30,25.10,99.90,"24,66","86,24",,,
03/02/2015 17:45,25.20,99.90,"24,60","86,17",,,
03/02/2015 18:00,25.10,99.90,"24,66","86,04",,,
03/02/2015 18:15,25.10,99.90,"24,60","86,10",,,
03/02/2015 18:30,25.00,99.90,"24,53","86,31",,,
03/02/2015 18:45,25.00,99.90,"24,60","86,65",,,
03/02/2015 19:00,25.00,99.90,"24,53","86,38",,,
03/02/2015 19:15,24.90,99.90,"24,60","86,86",,,
03/02/2015 19:30,25.00,99.90,"24,53","87,06",,,
03/02/2015 19:45,24.80,99.90,"24,19","86,79",,,
03/02/2015 20:00,24.70,99.90,"24,12","86,52",,,
03/02/2015 20:15,24.60,99.90,"24,06","86,18",,,
03/02/2015 20:30,24.50,99.90,"24,06","86,19",,,
03/02/2015 20:45,24.30,99.90,"24,13","86,53",,,
03/02/2015 21:00,24.30,99.90,"24,13","87,01",,,
03/02/2015 21:15,24.30,99.90,"24,13","87,14",,,
03/02/2015 21:30,24.30,99.90,"23,99","87,42",,,
03/02/2015 21:45,24.30,99.90,"24,06","87,08",,,
03/02/2015 22:00,24.30,99.90,"23,92","87,49",,,
03/02/2015 22:15,24.20,99.90,"24,06","87,96",,,
03/02/2015 22:30,24.20,99.90,"23,92","88,03",,,
03/02/2015 22:45,24.10,99.90,"23,86","88,24",,,
03/02/2015 23:00,24.10,99.90,"23,92","88,51",,,
03/02/2015 23:15,24.00,99.90,"24,06","88,78",,,
03/02/2015 23:30,24.20,99.90,"24,13","88,78",,,
03/02/2015 23:45,24.20,99.90,"24,13","88,92",,,
04/02/2015 00:00,24.30,99.90,"24,20","88,99",,,
04/02/2015 00:15,24.30,99.90,"24,20","88,85",,,
04/02/2015 00:30,24.40,99.90,"24,33","88,99",,,
04/02/2015 00:45,24.30,99.90,"24,26","88,92",,,
04/02/2015 01:00,24.40,99.90,"24,47","88,92",,,
04/02/2015 01:15,24.50,99.90,"24,54","88,92",,,
04/02/2015 01:30,24.50,99.90,"24,40","88,78",,,
04/02/2015 01:45,24.40,99.90,"24,33","88,64",,,
04/02/2015 02:00,24.40,99.90,"24,19","88,78",,,
04/02/2015 02:15,24.30,99.90,"24,19","88,85",,,
04/02/2015 02:30,24.20,99.90,"23,99","88,78",,,
04/02/2015 02:45,24.10,99.90,"23,86","88,99",,,
04/02/2015 03:00,24.10,99.90,"24,06","88,92",,,
04/02/2015 03:15,24.10,99.90,"24,06","88,99",,,
04/02/2015 03:30,24.10,99.90,"23,99","88,92",,,
04/02/2015 03:45,24.10,99.90,"23,92","88,78",,,
04/02/2015 04:00,24.10,99.90,"24,13","88,92",,,
04/02/2015 04:15,24.10,99.90,"23,86","88,65",,,
04/02/2015 04:30,24.10,99.90,"23,92","88,51",,,
04/02/2015 04:45,24.00,99.90,"23,58","88,10",,,
04/02/2015 05:00,23.80,99.90,"23,31","88,37",,,
04/02/2015 05:15,23.60,99.90,"23,17","88,44",,,
04/02/2015 05:30,23.40,99.90,"23,10","88,51",,,
04/02/2015 05:45,23.20,99.90,"23,04","88,51",,,
04/02/2015 06:00,23.10,99.90,"23,04","88,78",,,
04/02/2015 06:15,23.20,99.90,"23,24","88,71",,,
04/02/2015 06:30,23.20,99.90,"23,10","88,51",,,
04/02/2015 06:45,23.10,99.90,"22,97","88,44",,,
04/02/2015 07:00,23.10,99.90,"23,11","88,38",,,
04/02/2015 07:15,23.30,99.90,"23,58","88,10",,,
04/02/2015 07:30,23.40,99.90,"24,06","87,01",,,
04/02/2015 07:45,23.60,99.90,"25,02","81,95",,,
04/02/2015 08:00,24.10,99.90,"25,36","78,95",,,
04/02/2015 08:15,24.50,99.90,"25,28","75,80",,,
04/02/2015 08:30,24.70,99.60,"25,62","74,019",,,
04/02/2015 08:45,25.00,97.00,"26,37","73,54",,,
04/02/2015 09:00,25.40,93.10,"27,52","68,14",,,
04/02/2015 09:15,25.70,89.00,"27,72","65,94",,,
04/02/2015 09:30,26.30,84.20,"27,85","63,89",,,
04/02/2015 09:45,27.30,81.80,"28,80","60,95",,,
04/02/2015 10:00,28.20,78.10,"28,72","64,15",,,
04/02/2015 10:15,28.90,70.70,"28,85","54,73",,,
04/02/2015 10:30,29.50,63.40,"29,80","48,17",,,
04/02/2015 10:45,30.00,59.50,"29,59","48,71",,,
04/02/2015 11:00,30.70,57.60,"29,79","50,69",,,
04/02/2015 11:15,31.10,56.80,"30,61","48,23",,,
04/02/2015 11:30,31.40,62.50,"30,67","46,39",,,
04/02/2015 11:45,31.60,62.50,"30,74","53,21",,,
04/02/2015 12:00,31.60,59.20,"30,60","50,41",,,
04/02/2015 12:15,32.20,61.80,"30,73","49,79",,,
04/02/2015 12:30,32.10,58.50,"30,94","50,14",,,
04/02/2015 12:45,32.20,60.40,"31,01","50,61",,,
04/02/2015 13:00,32.00,59.40,"31,28","51,36",,,
04/02/2015 13:15,32.30,55.60,"31,56","47,68",,,
04/02/2015 13:30,32.00,55.60,"31,35","45,09",,,
04/02/2015 13:45,32.50,59.10,"31,97","51,16",,,
04/02/2015 14:00,32.50,56.40,"31,64","49,53",,,
04/02/2015 14:15,32.80,53.40,"32,45","44,00",,,
04/02/2015 14:30,33.00,57.30,"31,64","45,85",,,
04/02/2015 14:45,32.90,50.80,"31,84","44,28",,,
04/02/2015 15:00,32.80,54.40,"32,32","43,05",,,
04/02/2015 15:15,33.10,56.50,"32,25","47,96",,,
04/02/2015 15:30,33.10,56.70,"32,39","45,44",,,
04/02/2015 15:45,33.30,58.50,"32,66","42,23",,,
04/02/2015 16:00,33.40,56.50,"32,32","47,28",,,
04/02/2015 16:15,33.10,55.90,"32,18","46,80",,,
04/02/2015 16:30,33.20,59.30,"32,18","47,48",,,
04/02/2015 16:45,32.80,58.50,"32,05","50,08",,,
04/02/2015 17:00,32.60,54.70,"32,32","49,33",,,
04/02/2015 17:15,32.90,56.40,"32,17","47,75",,,
04/02/2015 17:30,32.90,57.20,"32,10","51,78",,,
04/02/2015 17:45,32.80,57.60,"31,97","50,21",,,
04/02/2015 18:00,32.80,57.20,"32,09","51,15",,,
04/02/2015 18:15,32.60,62.10,"31,82","51,29",,,
04/02/2015 18:30,32.70,59.50,"31,68","52,45",,,
04/02/2015 18:45,32.40,60.40,"31,21","52,38",,,
04/02/2015 19:00,32.00,64.80,"31,21","54,57",,,
04/02/2015 19:15,31.40,64.80,"30,00","57,65",,,
04/02/2015 19:30,30.80,66.70,"29,73","59,83",,,
04/02/2015 19:45,30.50,71.00,"29,53","62,10",,,
04/02/2015 20:00,30.10,72.30,"29,13","63,40",,,
04/02/2015 20:15,29.70,73.50,"28,66","65,59",,,
04/02/2015 20:30,29.30,76.30,"28,46","66,89",,,
04/02/2015 20:45,29.00,77.70,"28,19","68,60",,,
04/02/2015 21:00,28.70,80.40,"28,05","69,62",,,
04/02/2015 21:15,28.40,82.90,"27,85","71,40",,,
04/02/2015 21:30,28.30,84.50,"27,65","72,15",,,
04/02/2015 21:45,28.00,85.50,"27,58","72,97",,,
04/02/2015 22:00,27.90,85.20,"27,51","73,18",,,
04/02/2015 22:15,27.70,87.30,"27,31","74,75",,,
04/02/2015 22:30,27.50,89.00,"26,97","76,12",,,
04/02/2015 22:45,27.30,90.70,"26,77","77,21",,,
04/02/2015 23:00,27.10,91.90,"26,63","77,69",,,
04/02/2015 23:15,26.90,91.50,"26,56","77,76",,,
04/02/2015 23:30,26.80,93.40,"26,43","78,58",,,
04/02/2015 23:45,26.70,94.00,"26,43","79,13",,,
05/02/2015 00:00,26.50,95.00,"26,30","79,47",,,
05/02/2015 00:15,26.40,96.90,"26,09","80,71",,,
05/02/2015 00:30,26.20,97.60,"25,96","81,05",,,
05/02/2015 00:45,26.10,99.20,"25,69","81,80",,,
05/02/2015 01:00,25.80,99.90,"25,76","82,01",,,
05/02/2015 01:15,25.80,98.30,"25,69","80,51",,,
05/02/2015 01:30,25.70,97.50,"25,62","79,34",,,
05/02/2015 01:45,25.60,96.30,"25,55","79,28",,,
05/02/2015 02:00,25.50,96.80,"25,15","80,24",,,
05/02/2015 02:15,25.40,98.50,"25,08","80,72",,,
05/02/2015 02:30,25.20,97.90,"25,08","80,11",,,
05/02/2015 02:45,25.10,97.30,"25,15","79,22",,,
05/02/2015 03:00,25.10,97.50,"25,15","78,61",,,
05/02/2015 03:15,25.00,98.00,"25,02","78,88",,,
05/02/2015 03:30,24.90,96.10,"24,67","78,20",,,
05/02/2015 03:45,24.80,95.70,"24,67","78,68",,,
05/02/2015 04:00,24.60,96.20,"24,47","79,08",,,
05/02/2015 04:15,24.50,97.30,"24,40","79,84",,,
05/02/2015 04:30,24.40,98.00,"24,20","80,45",,,
05/02/2015 04:45,24.20,99.70,"24,13","81,48",,,
05/02/2015 05:00,24.10,99.90,"24,06","81,34",,,
05/02/2015 05:15,24.10,99.90,"23,92","81,75",,,
05/02/2015 05:30,24.00,99.90,"23,99","81,54",,,
05/02/2015 05:45,24.00,99.90,"24,13","81,27",,,
05/02/2015 06:00,24.10,99.90,"23,92","81,41",,,
05/02/2015 06:15,23.90,99.90,"23,86","82,16",,,
05/02/2015 06:30,23.90,99.90,"23,65","82,57",,,
05/02/2015 06:45,23.70,99.90,"23,86","82,77",,,
05/02/2015 07:00,23.90,99.90,"24,20","82,36",,,
05/02/2015 07:15,24.10,99.90,"24,61","80,93",,,
05/02/2015 07:30,24.50,99.90,"25,70","78,06",,,
05/02/2015 07:45,24.90,99.90,"26,59","72,73",,,
05/02/2015 08:00,25.40,96.20,"26,38","73,34",,,
05/02/2015 08:15,25.80,92.50,"26,58","73,40",,,
05/02/2015 08:30,26.10,92.70,"27,32","69,78",,,
05/02/2015 08:45,26.50,89.20,"28,13","66,91",,,
05/02/2015 09:00,26.90,83.10,"28,41","63,63",,,
05/02/2015 09:15,27.10,83.80,"28,81","61,71",,,
05/02/2015 09:30,28.00,79.70,"29,56","61,43",,,
05/02/2015 09:45,28.90,75.60,"30,02","62,38",,,
05/02/2015 10:00,29.50,73.50,"29,74","60,94",,,
05/02/2015 10:15,30.00,75.40,"30,49","59,84",,,
05/02/2015 10:30,30.50,74.10,"30,48","60,17",,,
05/02/2015 10:45,31.00,73.50,"30,75","58,60",,,
05/02/2015 11:00,31.20,73.90,"30,26","60,64",,,
05/02/2015 11:15,31.30,71.20,"30,26","61,46",,,
05/02/2015 11:30,30.60,72.00,"30,05","61,119",,,
05/02/2015 11:45,30.50,70.70,"29,65","59,55",,,
05/02/2015 12:00,30.70,69.30,"30,34","56,42",,,
05/02/2015 12:15,31.40,68.10,"30,82","57,04",,,
05/02/2015 12:30,31.30,69.00,"30,68","57,10",,,
05/02/2015 12:45,31.70,65.30,"31,02","54,58",,,
05/02/2015 13:00,31.80,64.40,"31,29","54,58",,,
05/02/2015 13:15,32.10,64.40,"31,70","55,81",,,
05/02/2015 13:30,32.20,61.20,"31,84","51,85",,,
05/02/2015 13:45,32.20,64.40,"31,98","49,12",,,
05/02/2015 14:00,32.60,63.30,"31,70","49,12",,,
05/02/2015 14:15,32.80,59.00,"31,91","46,87",,,
05/02/2015 14:30,32.80,58.90,"31,84","47,28",,,
05/02/2015 14:45,32.60,59.40,"31,91","46,94",,,
05/02/2015 15:00,32.80,57.80,"32,18","46,46",,,
05/02/2015 15:15,32.80,58.00,"31,98","46,94",,,
05/02/2015 15:30,32.80,56.90,"32,52","44,69",,,
05/02/2015 15:45,32.40,56.70,"32,52","47,01",,,
05/02/2015 16:00,32.70,59.90,"32,45","47,48",,,
05/02/2015 16:15,32.70,56.70,"32,18","49,39",,,
05/02/2015 16:30,32.90,59.70,"32,59","47,62",,,
05/02/2015 16:45,32.90,54.60,"32,18","46,53",,,
05/02/2015 17:00,33.00,57.70,"32,52","47,48",,,
05/02/2015 17:15,33.00,58.80,"33,06","46,59",,,
05/02/2015 17:30,33.10,57.20,"32,99","45,91",,,
05/02/2015 17:45,33.10,57.10,"32,64","45,77",,,
05/02/2015 18:00,33.00,55.80,"32,63","46,51",,,
05/02/2015 18:15,32.90,56.60,"32,84","45,56",,,
05/02/2015 18:30,32.80,56.20,"32,84","45,56",,,
05/02/2015 18:45,32.80,56.20,"32,16","45,97",,,
05/02/2015 19:00,32.40,59.90,"31,68","50,27",,,
05/02/2015 19:15,30.60,63.60,"29,58","56,89",,,
05/02/2015 19:30,29.80,68.40,"29,25","59,42",,,
05/02/2015 19:45,29.90,68.90,"29,53","57,05",,,
05/02/2015 20:00,29.60,70.10,"29,06","59,37",,,
05/02/2015 20:15,29.60,70.60,"29,13","62,38",,,
05/02/2015 20:30,28.90,64.50,"28,38","55,55",,,
05/02/2015 20:45,27.20,68.00,"26,76","60,54",,,
05/02/2015 21:00,27.00,70.80,"26,62","58,70",,,
05/02/2015 21:15,27.20,69.30,"27,10","57,75",,,
05/02/2015 21:30,27.70,73.20,"28,53","59,05",,,
05/02/2015 21:45,27.80,75.20,"27,92","63,21",,,
05/02/2015 22:00,27.70,80.40,"27,93","67,65",,,
05/02/2015 22:15,27.80,82.70,"28,34","67,72",,,
05/02/2015 22:30,27.90,85.30,"28,00","70,59",,,
05/02/2015 22:45,27.80,84.70,"27,79","71,68",,,
05/02/2015 23:00,27.80,86.70,"27,66","72,64",,,
05/02/2015 23:15,27.70,87.20,"27,52","73,66",,,
05/02/2015 23:30,27.50,89.20,"27,18","75,17",,,
05/02/2015 23:45,27.30,89.80,"26,97","75,99",,,
06/02/2015 00:00,27.20,92.50,"26,91","77,69",,,
06/02/2015 00:15,27.10,94.80,"26,77","77,90",,,
06/02/2015 00:30,26.90,92.10,"26,77","76,94",,,
06/02/2015 00:45,26.80,93.70,"26,77","77,01",,,
06/02/2015 01:00,26.70,94.50,"26,56","77,35",,,
06/02/2015 01:15,26.60,93.00,"26,57","75,92",,,
06/02/2015 01:30,26.50,90.90,"26,71","74,29",,,
06/02/2015 01:45,26.50,89.90,"26,78","73,81",,,
06/02/2015 02:00,26.50,90.30,"26,29","74,56",,,
06/02/2015 02:15,26.30,92.80,"25,96","76,88",,,
06/02/2015 02:30,25.90,92.90,"25,69","77,50",,,
06/02/2015 02:45,25.80,94.10,"25,41","78,93",,,
06/02/2015 03:00,25.70,95.30,"25,28","79,82",,,
06/02/2015 03:15,25.40,96.90,"25,41","79,14",,,
06/02/2015 03:30,25.50,96.40,"25,62","78,12",,,
06/02/2015 03:45,25.50,95.60,"25,62","77,37",,,
06/02/2015 04:00,25.50,95.30,"25,42","78,05",,,
06/02/2015 04:15,25.40,94.80,"25,28","77,98",,,
06/02/2015 04:30,25.30,98.90,"25,08","80,04",,,
06/02/2015 04:45,25.10,99.70,"24,88","81,13",,,
06/02/2015 05:00,25.00,99.80,"24,95","81,00",,,
06/02/2015 05:15,24.90,99.90,"24,74","81,00",,,
06/02/2015 05:30,24.70,99.30,"24,61","80,66",,,
06/02/2015 05:45,24.60,99.90,"24,61","81,07",,,
06/02/2015 06:00,24.60,99.90,"24,61","81,13",,,
06/02/2015 06:15,24.50,99.90,"24,47","81,68",,,
06/02/2015 06:30,24.30,99.90,"24,47","82,29",,,
06/02/2015 06:45,24.30,99.90,"24,54","82,50",,,
06/02/2015 07:00,24.40,99.90,"24,67","81,61",,,
06/02/2015 07:15,24.70,99.90,"25,15","80,11",,,
06/02/2015 07:30,25.00,99.90,"25,90","77,99",,,
06/02/2015 07:45,25.30,98.60,"26,58","74,71",,,
06/02/2015 08:00,25.70,97.10,"26,58","74,02",,,
06/02/2015 08:15,26.00,96.20,"26,84","74,21",,,
06/02/2015 08:30,26.30,95.20,"26,91","74,62",,,
06/02/2015 08:45,26.60,93.00,"27,45","72,09",,,
06/02/2015 09:00,27.00,92.70,"28,40","68,13",,,
06/02/2015 09:15,27.30,88.70,"28,47","67,24",,,
06/02/2015 09:30,28.00,86.50,"29,21","65,80",,,
06/02/2015 09:45,28.80,82.80,"29,68","63,95",,,
06/02/2015 10:00,29.70,78.10,"29,81","63,06",,,
06/02/2015 10:15,30.40,75.40,"29,81","63,12",,,
06/02/2015 10:30,30.80,72.40,"30,14","60,79",,,
06/02/2015 10:45,30.50,76.00,"29,66","63,04",,,
06/02/2015 11:00,30.80,73.30,"30,34","60,72",,,
06/02/2015 11:15,31.40,72.80,"30,13","60,78",,,
06/02/2015 11:30,31.40,71.60,"30,13","59,15",,,
06/02/2015 11:45,31.70,71.00,"30,67","57,78",,,
06/02/2015 12:00,32.00,69.10,"31,69","54,78",,,
06/02/2015 12:15,32.40,64.70,"31,28","55,32",,,
06/02/2015 12:30,32.70,60.90,"31,76","52,39",,,
06/02/2015 12:45,32.80,56.60,"32,78","44,20",,,
06/02/2015 13:00,33.40,53.10,"32,92","44,13",,,
06/02/2015 13:15,33.20,54.20,"32,92","47,82",,,
06/02/2015 13:30,33.40,58.50,"32,31","49,66",,,
06/02/2015 13:45,33.10,52.20,"32,99","45,29",,,
06/02/2015 14:00,33.50,50.80,"32,99","46,73",,,
06/02/2015 14:15,33.70,54.80,"32,72","46,39",,,
06/02/2015 14:30,33.50,56.40,"33,14","44,89",,,
06/02/2015 14:45,33.50,57.20,"33,13","45,43",,,
06/02/2015 15:00,33.90,56.30,"33,07","46,39",,,
06/02/2015 15:15,34.00,55.50,"33,14","42,23",,,
06/02/2015 15:30,34.00,57.50,"32,86","45,43",,,
06/02/2015 15:45,34.10,54.70,"33,61","42,57",,,
06/02/2015 16:00,34.10,53.00,"34,09","39,16",,,
06/02/2015 16:15,34.60,51.60,"33,95","38,00",,,
06/02/2015 16:30,34.60,49.70,"33,47","39,43",,,
06/02/2015 16:45,34.20,48.90,"32,99","39,97",,,
06/02/2015 17:00,34.30,49.30,"34,01","38,88",,,
06/02/2015 17:15,34.40,52.00,"33,81","37,72",,,
06/02/2015 17:30,34.00,50.50,"33,25","43,92",,,
06/02/2015 17:45,33.90,45.30,"33,45","37,85",,,
06/02/2015 18:00,33.80,48.80,"33,25","40,31",,,
06/02/2015 18:15,33.80,50.50,"33,38","39,35",,,
06/02/2015 18:30,33.60,49.60,"33,25","39,01",,,
06/02/2015 18:45,33.70,50.40,"33,11","40,24",,,
06/02/2015 19:00,33.10,51.90,"32,50","43,58",,,
06/02/2015 19:15,33.10,52.50,"33,18","42,08",,,
06/02/2015 19:30,33.00,55.70,"32,77","40,44",,,
06/02/2015 19:45,32.60,53.00,"31,89","43,17",,,
06/02/2015 20:00,32.20,54.50,"31,69","47,48",,,
06/02/2015 20:15,31.80,58.00,"31,16","50,08",,,
06/02/2015 20:30,31.20,59.70,"30,49","50,36",,,
06/02/2015 20:45,30.90,60.20,"30,16","54,05",,,
06/02/2015 21:00,30.60,63.70,"29,95","52,55",,,
06/02/2015 21:15,30.40,69.50,"29,55","58,01",,,
06/02/2015 21:30,30.00,67.30,"29,62","55,08",,,
06/02/2015 21:45,29.90,65.00,"29,90","53,11",,,
06/02/2015 22:00,29.80,65.20,"29,69","57,95",,,
06/02/2015 22:15,29.70,75.20,"29,49","63,75",,,
06/02/2015 22:30,29.60,81.20,"29,35","68,53",,,
06/02/2015 22:45,29.30,80.60,"29,08","66,14",,,
06/02/2015 23:00,29.10,77.70,"28,81","66,08",,,
06/02/2015 23:15,28.80,80.50,"28,60","62,94",,,
06/02/2015 23:30,28.90,71.70,"28,94","60,89",,,
06/02/2015 23:45,28.60,75.10,"28,46","62,46",,,
07/02/2015 00:00,28.30,75.80,"27,99","66,01",,,
07/02/2015 00:15,27.80,79.60,"27,37","68,40",,,
07/02/2015 00:30,27.40,80.80,"27,04","68,67",,,
07/02/2015 00:45,27.10,81.40,"26,90","68,61",,,
07/02/2015 01:00,26.90,81.30,"26,63","69,09",,,
07/02/2015 01:15,26.70,80.60,"26,50","67,79",,,
07/02/2015 01:30,26.60,79.10,"26,56","66,56",,,
07/02/2015 01:45,26.40,80.30,"26,43","68,20",,,
07/02/2015 02:00,26.20,83.10,"26,16","70,05",,,
07/02/2015 02:15,26.00,83.20,"25,96","69,65",,,
07/02/2015 02:30,25.80,83.60,"25,82","70,40",,,
07/02/2015 02:45,25.70,84.30,"25,76","70,95",,,
07/02/2015 03:00,25.60,83.50,"25,69","70,33",,,
07/02/2015 03:15,25.60,84.00,"25,48","70,88",,,
07/02/2015 03:30,25.50,85.60,"25,35","72,31",,,
07/02/2015 03:45,25.30,86.00,"25,21","71,97",,,
07/02/2015 04:00,25.30,87.10,"25,35","72,99",,,
07/02/2015 04:15,25.20,87.40,"25,21","73,06",,,
07/02/2015 04:30,25.10,87.30,"25,07","73,20",,,
07/02/2015 04:45,25.00,88.00,"24,87","74,02",,,
07/02/2015 05:00,25.00,87.50,"24,80","73,75",,,
07/02/2015 05:15,24.90,88.40,"24,74","74,03",,,
07/02/2015 05:30,24.80,88.80,"24,67","74,78",,,
07/02/2015 05:45,24.70,89.50,"24,74","74,85",,,
07/02/2015 06:00,24.60,90.90,"24,61","75,53",,,
07/02/2015 06:15,24.50,90.90,"24,61","75,40",,,
07/02/2015 06:30,24.40,90.30,"24,47","74,92",,,
07/02/2015 06:45,24.40,89.60,"24,54","74,65",,,
07/02/2015 07:00,24.40,89.80,"24,61","74,03",,,
07/02/2015 07:15,24.40,88.60,"24,54","72,80",,,
07/02/2015 07:30,24.50,88.50,"24,74","73,76",,,
07/02/2015 07:45,24.60,88.50,"24,88","72,73",,,
07/02/2015 08:00,24.80,87.20,"25,29","70,54",,,
07/02/2015 08:15,25.00,85.60,"25,35","70,40",,,
07/02/2015 08:30,25.50,83.60,"26,10","66,91",,,
07/02/2015 08:45,26.00,80.50,"27,04","63,36",,,
07/02/2015 09:00,26.60,77.40,"28,27","59,33",,,
07/02/2015 09:15,27.20,75.50,"28,40","57,61",,,
07/02/2015 09:30,27.80,73.70,"28,46","59,11",,,
07/02/2015 09:45,28.50,69.90,"29,48","54,40",,,
07/02/2015 10:00,29.00,70.60,"28,93","57,81",,,
07/02/2015 10:15,29.50,69.10,"29,40","57,93",,,
07/02/2015 10:30,30.20,67.20,"29,67","55,55",,,
07/02/2015 10:45,29.90,69.80,"29,05","60,52",,,
07/02/2015 11:00,30.00,70.60,"30,14","55,68",,,
07/02/2015 11:15,31.00,67.70,"30,41","56,83",,,
07/02/2015 11:30,31.20,65.50,"30,54","55,33",,,
07/02/2015 11:45,31.70,68.50,"30,89","56,90",,,
07/02/2015 12:00,32.00,64.60,"31,08","52,94",,,
07/02/2015 12:15,32.40,66.30,"31,56","53,75",,,
07/02/2015 12:30,32.50,62.70,"31,56","51,02",,,
07/02/2015 12:45,32.70,58.40,"31,83","52,46",,,
07/02/2015 13:00,32.90,58.20,"32,31","45,57",,,
07/02/2015 13:15,32.80,57.40,"32,51","45,70",,,
07/02/2015 13:30,33.50,58.80,"32,17","51,57",,,
07/02/2015 13:45,33.70,57.30,"32,10","51,43",,,
07/02/2015 14:00,33.10,59.60,"31,90","50,68",,,
07/02/2015 14:15,32.60,58.90,"32,18","49,87",,,
07/02/2015 14:30,33.30,57.00,"32,25","49,12",,,
07/02/2015 14:45,32.80,58.90,"32,39","48,71",,,
07/02/2015 15:00,33.40,58.60,"32,86","43,60",,,
07/02/2015 15:15,34.00,58.60,"32,52","47,89",,,
07/02/2015 15:30,33.30,54.10,"32,24","44,95",,,
07/02/2015 15:45,32.70,55.50,"31,70","46,60",,,
07/02/2015 16:00,32.20,58.90,"31,09","51,10",,,
07/02/2015 16:15,31.70,59.10,"31,16","50,28",,,
07/02/2015 16:30,31.40,60.10,"31,04","49,00",,,
07/02/2015 16:45,31.40,60.60,"30,77","52,55",,,
07/02/2015 17:00,31.20,61.20,"30,76","50,36",,,
07/02/2015 17:15,31.10,61.20,"30,57","52,96",,,
07/02/2015 17:30,31.10,64.50,"30,64","55,01",,,
07/02/2015 17:45,30.90,62.90,"30,91","50,91",,,
07/02/2015 18:00,31.10,65.00,"31,11","50,03",,,
07/02/2015 18:15,31.10,61.20,"30,91","52,619",,,
07/02/2015 18:30,30.50,68.60,"29,20","57,94",,,
07/02/2015 18:45,29.70,68.90,"28,60","60,06",,,
07/02/2015 19:00,29.50,71.70,"28,40","63,41",,,
07/02/2015 19:15,29.00,74.20,"28,12","64,57",,,
07/02/2015 19:30,28.90,77.80,"27,99","68,60",,,
07/02/2015 19:45,28.50,79.50,"27,71","69,90",,,
07/02/2015 20:00,28.30,80.00,"27,51","70,10",,,
07/02/2015 20:15,28.10,80.70,"27,37","69,76",,,
07/02/2015 20:30,27.90,80.20,"27,30","69,49",,,
